Id,SalePrice
2736,136871.5132922039
2737,122027.84152123006
2738,124415.78996935976
2739,131576.33056114498
2740,161848.0129427053
2741,142331.90866979118
2742,186891.241690645
2743,141824.81680323347
2744,181203.65724878432
2745,165995.0368996202
2746,118301.92211495596
2747,162180.66171829472
2748,104611.52593252342
2749,141298.98860876798
2750,116950.98000925593
2751,131519.2811752709
2752,223582.23630730784
2753,137170.78796766372
2754,176609.45482582343
2755,127441.71286482946
2756,89527.39627978089
2757,52085.29022116773
2758,102315.36339856475
2759,163042.3036175908
2760,86843.19173815497
2761,148618.5600515087
2762,118258.13415769138
2763,158736.05903733196
2764,153864.64232895593
2765,285365.70548846386
2766,53857.42755963304
2767,86270.03220397606
2768,152219.6490418003
2769,139605.88843553
2770,155631.38882687152
2771,105510.94039028022
2772,116539.89561944571
2773,160824.32760040904
2774,129178.68622768065
2775,126522.04552837717
2776,144291.7651309804
2777,149722.42863153247
2778,142035.61337351426
2779,106500.55265005236
2780,110093.36900220602
2781,107408.47127960995
2782,88480.0071940627
2783,79207.56685806136
2784,119024.53024946107
2785,109355.32796282368
2786,32249.82614256884
2787,114365.20057911985
2788,42936.30776757281
2789,162714.71271708724
2790,126835.41183650307
2791,105028.5901073839
2792,5686.458021437516
2793,164755.2949086635
2794,75379.47635328653
2795,141501.48034137068
2796,108347.19612905174
2797,211820.72707319492
2798,105737.37527822983
2799,102195.6422485956
2800,78761.86372097768
2801,124880.9581030528
2802,128332.82412763382
2803,163036.1681413122
2804,139223.6273713163
2805,143881.4990348199
2806,53970.78783426597
2807,227525.2389579164
2808,168763.42996697244
2809,122878.45603541518
2810,131440.4028097049
2811,158161.08931584982
2812,192006.33890417707
2813,153111.05458195624
2814,141484.71711023152
2815,151725.92517967266
2816,206121.2588735267
2817,143227.8065288521
2818,105230.45486299437
2819,154475.82892227895
2820,114477.35856952984
2821,158098.31287148152
2822,181916.93137009488
2823,201652.3314725631
2824,172886.66716251383
2825,171797.66522464436
2826,176257.7686876515
2827,137085.93962835916
2828,208503.78693282767
2829,191915.44485024503
2830,206812.73919032584
2831,213230.06291409954
2832,202101.46922390326
2833,269416.2650580066
2834,252268.93175895582
2835,254672.88344724523
2836,222987.56087558926
2837,154498.80695457547
2838,133618.4932363329
2839,161688.66258536023
2840,196555.83929958614
2841,196928.56359070004
2842,225012.03823394165
2843,148942.44012056594
2844,163859.6767145819
2845,122954.05165376537
2846,195241.86422216403
2847,214924.1519804746
2848,222205.5531823542
2849,204820.5508654185
2850,266508.80327047524
2851,220735.75558059686
2852,232442.94371114997
2853,228211.12532274285
2854,131852.1553374061
2855,201931.0330356853
2856,210286.57953694905
2857,203080.83681386523
2858,191348.20251124562
2859,86545.74829821079
2860,140682.68588168104
2861,118691.92937969929
2862,235599.72362144245
2863,163040.38993246527
2864,249001.86295103002
2865,137084.64062675252
2866,157537.41688054544
2867,94412.51224660384
2868,126529.59880922525
2869,96049.08832243271
2870,127156.58877681382
2871,110689.62877856544
2872,8915.392795685679
2873,85608.32924469467
2874,111936.18920255336
2875,124854.48410980683
2876,158760.38014839985
2877,125330.37266043224
2878,184529.1951089939
2879,138479.76804015017
2880,86569.27043968905
2881,151189.0929507555
2882,167405.42425121926
2883,206914.9159412086
2884,225594.87134088436
2885,190736.55157684302
2886,229164.13733096956
2887,118771.41706953198
2888,146616.35473040794
2889,60350.208826113725
2890,70555.35325329867
2891,147563.46395175392
2892,52691.40859184577
2893,113836.43398557906
2894,45194.63555041654
2895,292605.997306674
2896,276979.8398457791
2897,215758.73691009777
2898,181264.6807680223
2899,227831.53940283624
2900,157501.45591668529
2901,202931.3091389665
2902,169277.072636371
2903,282656.5740300147
2904,327235.7633845643
2905,57793.019415024435
2906,220767.49401550065
2907,120945.6395296019
2908,124453.31579470448
2909,126595.3152383198
2910,54654.22641470772
2911,74213.00869519962
2912,174241.6874863922
2913,62614.17090836796
2914,63754.6375238942
2915,70466.48098041583
2916,90382.57089821482
2917,157435.15027046064
2918,120949.25927445316
2919,241876.22710569575
